Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
158510,AA Batteries (4-pack),1,3.84,02/02/19 14:24,"65 Cherry St, New York City, NY 10001"
158511,AA Batteries (4-pack),1,3.84,02/04/19 22:52,"203 Johnson St, Dallas, TX 75001"
158512,Lightning Charging Cable,1,14.95,02/28/19 20:35,"431 Ridge St, San Francisco, CA 94016"
158512,AAA Batteries (4-pack),1,2.99,02/28/19 20:35,"431 Ridge St, San Francisco, CA 94016"
158513,AAA Batteries (4-pack),3,2.99,02/20/19 09:11,"125 Lakeview St, San Francisco, CA 94016"
158514,Wired Headphones,1,11.99,02/27/19 17:04,"848 Madison St, Boston, MA 02215"
158515,34in Ultrawide Monitor,1,379.99,02/25/19 11:35,"430 Hill St, New York City, NY 10001"
158516,USB-C Charging Cable,1,11.95,02/20/19 10:51,"719 Spruce St, San Francisco, CA 94016"
158517,Wired Headphones,1,11.99,02/09/19 13:04,"253 Willow St, Atlanta, GA 30301"
158518,34in Ultrawide Monitor,1,379.99,02/15/19 09:59,"497 Highland St, Austin, TX 73301"
158519,USB-C Charging Cable,1,11.95,02/10/19 16:00,"298 Sunset St, Boston, MA 02215"
158520,USB-C Charging Cable,1,11.95,02/01/19 12:19,"897 12th St, San Francisco, CA 94016"
158521,Wired Headphones,1,11.99,02/10/19 15:46,"85 Forest St, Austin, TX 73301"
158522,Macbook Pro Laptop,1,1700,02/06/19 21:48,"847 Jefferson St, Seattle, WA 98101"
158523,Apple Airpods Headphones,1,150,02/21/19 15:25,"662 Spruce St, San Francisco, CA 94016"
158524,AAA Batteries (4-pack),1,2.99,02/25/19 13:17,"803 Wilson St, New York City, NY 10001"
158525,Bose SoundSport Headphones,1,99.99,02/05/19 12:21,"44 Forest St, Boston, MA 02215"
158526,Lightning Charging Cable,1,14.95,02/12/19 05:10,"109 Lakeview St, San Francisco, CA 94016"
158527,AAA Batteries (4-pack),1,2.99,02/01/19 10:21,"742 West St, Seattle, WA 98101"
158528,Lightning Charging Cable,1,14.95,02/11/19 08:29,"749 Hickory St, San Francisco, CA 94016"
158529,iPhone,1,700,02/25/19 21:15,"191 Highland St, Atlanta, GA 30301"
158530,Bose SoundSport Headphones,1,99.99,02/09/19 07:01,"76 South St, Boston, MA 02215"
158531,USB-C Charging Cable,1,11.95,02/04/19 18:52,"363 Washington St, Atlanta, GA 30301"
158532,Google Phone,1,600,02/13/19 08:36,"650 Maple St, New York City, NY 10001"
158533,20in Monitor,1,109.99,02/16/19 19:54,"29 Adams St, San Francisco, CA 94016"
158534,USB-C Charging Cable,1,11.95,02/19/19 04:53,"500 4th St, Portland, OR 97035"
158535,Apple Airpods Headphones,1,150,02/10/19 17:48,"5 Maple St, San Francisco, CA 94016"
158536,USB-C Charging Cable,1,11.95,02/20/19 01:04,"506 Lincoln St, San Francisco, CA 94016"
158537,Bose SoundSport Headphones,1,99.99,02/18/19 19:15,"774 Forest St, San Francisco, CA 94016"
158538,Lightning Charging Cable,1,14.95,02/01/19 12:59,"458 Adams St, Dallas, TX 75001"
158539,Macbook Pro Laptop,1,1700,02/16/19 17:12,"838 Chestnut St, Dallas, TX 75001"
158540,Google Phone,1,600,02/26/19 09:22,"377 Adams St, San Francisco, CA 94016"
158541,27in 4K Gaming Monitor,1,389.99,02/08/19 15:07,"563 8th St, San Francisco, CA 94016"
158542,AAA Batteries (4-pack),1,2.99,02/04/19 21:30,"144 Washington St, New York City, NY 10001"
158543,Lightning Charging Cable,1,14.95,02/07/19 10:28,"750 Main St, Seattle, WA 98101"
158544,34in Ultrawide Monitor,1,379.99,02/19/19 00:06,"290 7th St, Boston, MA 02215"
158545,Wired Headphones,1,11.99,02/07/19 15:28,"412 Hickory St, Austin, TX 73301"
158546,USB-C Charging Cable,1,11.95,02/21/19 09:24,"664 Hickory St, Los Angeles, CA 90001"
158547,AAA Batteries (4-pack),1,2.99,02/03/19 18:05,"107 Wilson St, Boston, MA 02215"
158548,Lightning Charging Cable,1,14.95,02/25/19 23:22,"691 Park St, San Francisco, CA 94016"
158549,Wired Headphones,1,11.99,02/16/19 10:11,"457 Elm St, Seattle, WA 98101"
158550,27in FHD Monitor,1,149.99,02/18/19 08:32,"392 11th St, Dallas, TX 75001"
158551,LG Dryer,1,600.0,02/07/19 23:50,"244 Church St, Boston, MA 02215"
158552,Apple Airpods Headphones,1,150,02/07/19 13:48,"959 8th St, Portland, OR 97035"
158553,Bose SoundSport Headphones,1,99.99,02/20/19 11:34,"904 6th St, Seattle, WA 98101"
158554,AA Batteries (4-pack),1,3.84,02/24/19 14:46,"847 Jefferson St, Boston, MA 02215"
158555,Bose SoundSport Headphones,1,99.99,02/11/19 21:27,"844 North St, Portland, OR 97035"
158556,Macbook Pro Laptop,1,1700,02/19/19 18:19,"454 9th St, Dallas, TX 75001"
158557,34in Ultrawide Monitor,1,379.99,02/16/19 14:24,"762 6th St, San Francisco, CA 94016"
158558,Wired Headphones,1,11.99,02/13/19 11:12,"532 South St, San Francisco, CA 94016"
158559,Wired Headphones,1,11.99,02/09/19 22:05,"626 Center St, New York City, NY 10001"
158560,Lightning Charging Cable,1,14.95,02/14/19 13:12,"12 Chestnut St, New York City, NY 10001"
158561,Bose SoundSport Headphones,1,99.99,02/09/19 17:27,"420 Center St, San Francisco, CA 94016"
158562,27in 4K Gaming Monitor,1,389.99,02/27/19 18:11,"517 Willow St, San Francisco, CA 94016"
158563,USB-C Charging Cable,1,11.95,02/01/19 23:45,"17 Meadow St, Los Angeles, CA 90001"
158564,Lightning Charging Cable,1,14.95,02/20/19 18:46,"660 Sunset St, Los Angeles, CA 90001"
158565,Lightning Charging Cable,1,14.95,02/01/19 16:03,"881 5th St, Dallas, TX 75001"
158566,Lightning Charging Cable,1,14.95,02/17/19 13:43,"24 Chestnut St, Boston, MA 02215"
158567,Google Phone,1,600,02/15/19 22:11,"885 Lake St, Boston, MA 02215"
158568,Macbook Pro Laptop,1,1700,02/24/19 21:55,"440 Willow St, Boston, MA 02215"
158569,USB-C Charging Cable,1,11.95,02/19/19 01:27,"316 14th St, Atlanta, GA 30301"
158570,Flatscreen TV,1,300,02/17/19 13:01,"238 Forest St, San Francisco, CA 94016"
158571,Bose SoundSport Headphones,1,99.99,02/05/19 14:55,"579 Church St, Los Angeles, CA 90001"
158572,Apple Airpods Headphones,1,150,02/18/19 00:11,"303 Park St, Seattle, WA 98101"
158573,iPhone,1,700,02/20/19 11:41,"73 9th St, Los Angeles, CA 90001"
158574,Wired Headphones,1,11.99,02/24/19 10:58,"736 Ridge St, New York City, NY 10001"
158574,Flatscreen TV,1,300,02/24/19 10:58,"736 Ridge St, New York City, NY 10001"
158575,27in 4K Gaming Monitor,1,389.99,02/23/19 15:11,"907 Elm St, Portland, OR 97035"
158576,LG Washing Machine,1,600.0,02/16/19 16:42,"208 4th St, Atlanta, GA 30301"
158577,Wired Headphones,1,11.99,02/13/19 21:40,"136 Sunset St, San Francisco, CA 94016"
158578,Wired Headphones,1,11.99,02/02/19 10:43,"799 Walnut St, San Francisco, CA 94016"
158579,AA Batteries (4-pack),1,3.84,02/28/19 19:52,"349 Washington St, San Francisco, CA 94016"
158580,AA Batteries (4-pack),1,3.84,02/09/19 18:21,"206 Cedar St, San Francisco, CA 94016"
158581,ThinkPad Laptop,1,999.99,02/17/19 18:13,"770 Park St, New York City, NY 10001"
158582,AA Batteries (4-pack),1,3.84,02/16/19 19:55,"908 Adams St, San Francisco, CA 94016"
158583,Apple Airpods Headphones,1,150,02/17/19 13:31,"475 Forest St, Los Angeles, CA 90001"
158584,Vareebadd Phone,1,400,02/25/19 10:50,"985 4th St, Los Angeles, CA 90001"
158585,Apple Airpods Headphones,1,150,02/22/19 01:34,"817 Cedar St, San Francisco, CA 94016"
158586,ThinkPad Laptop,1,999.99,02/09/19 20:07,"847 Jefferson St, Atlanta, GA 30301"
158587,Lightning Charging Cable,1,14.95,02/18/19 00:33,"731 Church St, Los Angeles, CA 90001"
158588,AAA Batteries (4-pack),1,2.99,02/24/19 19:34,"245 5th St, Boston, MA 02215"
158589,Vareebadd Phone,1,400,02/27/19 18:34,"223 Chestnut St, New York City, NY 10001"
158589,USB-C Charging Cable,3,11.95,02/27/19 18:34,"223 Chestnut St, New York City, NY 10001"
158590,Lightning Charging Cable,1,14.95,02/04/19 12:28,"578 Walnut St, Los Angeles, CA 90001"
158591,27in FHD Monitor,1,149.99,02/06/19 07:55,"209 Hickory St, San Francisco, CA 94016"
158592,20in Monitor,1,109.99,02/02/19 18:31,"374 6th St, New York City, NY 10001"
158593,AA Batteries (4-pack),1,3.84,02/18/19 19:25,"943 North St, San Francisco, CA 94016"
158594,AAA Batteries (4-pack),1,2.99,02/26/19 08:42,"303 1st St, San Francisco, CA 94016"
158595,Google Phone,1,600,02/19/19 06:30,"345 North St, San Francisco, CA 94016"
158596,Vareebadd Phone,1,400,02/06/19 13:00,"548 Park St, Dallas, TX 75001"
158596,Apple Airpods Headphones,1,150,02/06/19 13:00,"548 Park St, Dallas, TX 75001"
158597,Lightning Charging Cable,1,14.95,02/05/19 11:45,"175 Cherry St, Boston, MA 02215"
158598,Bose SoundSport Headphones,1,99.99,02/02/19 12:28,"337 Lake St, New York City, NY 10001"
158599,iPhone,1,700,02/09/19 11:19,"918 Sunset St, Boston, MA 02215"
158600,USB-C Charging Cable,1,11.95,02/28/19 12:23,"815 Main St, Seattle, WA 98101"
158601,Bose SoundSport Headphones,1,99.99,02/02/19 07:20,"485 Meadow St, Atlanta, GA 30301"
158602,Apple Airpods Headphones,1,150,02/27/19 00:04,"894 Forest St, San Francisco, CA 94016"
158603,USB-C Charging Cable,1,11.95,02/23/19 20:33,"16 Park St, Atlanta, GA 30301"
158604,Apple Airpods Headphones,1,150,02/17/19 22:55,"802 14th St, San Francisco, CA 94016"
158605,AAA Batteries (4-pack),3,2.99,02/19/19 13:00,"650 5th St, New York City, NY 10001"
158606,Apple Airpods Headphones,1,150,02/17/19 11:58,"998 6th St, San Francisco, CA 94016"
158607,Apple Airpods Headphones,1,150,02/08/19 04:24,"794 2nd St, Dallas, TX 75001"
158608,LG Washing Machine,1,600.0,02/11/19 09:29,"131 Highland St, Boston, MA 02215"
158609,Bose SoundSport Headphones,1,99.99,02/25/19 23:34,"276 Cedar St, Boston, MA 02215"
158610,AA Batteries (4-pack),1,3.84,02/15/19 12:38,"524 Center St, Boston, MA 02215"
158611,AA Batteries (4-pack),1,3.84,02/10/19 11:46,"850 2nd St, Austin, TX 73301"
158612,Wired Headphones,1,11.99,02/24/19 18:30,"366 1st St, San Francisco, CA 94016"
158613,27in 4K Gaming Monitor,1,389.99,02/27/19 11:03,"430 Wilson St, Boston, MA 02215"
158614,USB-C Charging Cable,1,11.95,02/07/19 06:20,"232 Maple St, San Francisco, CA 94016"
158615,Lightning Charging Cable,1,14.95,02/26/19 22:04,"134 Lincoln St, Los Angeles, CA 90001"
158616,27in FHD Monitor,1,149.99,02/09/19 11:16,"942 Jefferson St, New York City, NY 10001"
158617,USB-C Charging Cable,1,11.95,02/08/19 12:48,"835 Lake St, Austin, TX 73301"
158618,34in Ultrawide Monitor,1,379.99,02/09/19 13:52,"415 12th St, New York City, NY 10001"
158619,AAA Batteries (4-pack),1,2.99,02/11/19 23:59,"963 Chestnut St, Dallas, TX 75001"
158620,Apple Airpods Headphones,1,150,02/27/19 00:00,"712 Ridge St, Atlanta, GA 30301"
158621,AA Batteries (4-pack),2,3.84,02/03/19 10:14,"265 Sunset St, Portland, OR 97035"
158622,Lightning Charging Cable,1,14.95,02/16/19 09:08,"598 12th St, Los Angeles, CA 90001"
158623,Flatscreen TV,1,300,02/14/19 21:00,"392 10th St, Portland, OR 97035"
158624,Wired Headphones,1,11.99,02/01/19 15:29,"127 Johnson St, San Francisco, CA 94016"
158625,Wired Headphones,1,11.99,02/07/19 15:13,"130 Madison St, Dallas, TX 75001"
158626,Lightning Charging Cable,2,14.95,02/09/19 13:32,"54 Lake St, Los Angeles, CA 90001"
158627,AAA Batteries (4-pack),1,2.99,02/10/19 18:32,"821 Chestnut St, Dallas, TX 75001"
158628,USB-C Charging Cable,1,11.95,02/06/19 17:12,"522 Forest St, Los Angeles, CA 90001"
158629,Bose SoundSport Headphones,1,99.99,02/12/19 10:56,"282 River St, Austin, TX 73301"
158630,ThinkPad Laptop,1,999.99,02/19/19 15:50,"874 Main St, Austin, TX 73301"
158631,Wired Headphones,1,11.99,02/08/19 22:26,"451 Highland St, San Francisco, CA 94016"
158631,Bose SoundSport Headphones,1,99.99,02/08/19 22:26,"451 Highland St, San Francisco, CA 94016"
158632,AA Batteries (4-pack),1,3.84,02/09/19 12:58,"989 Elm St, Atlanta, GA 30301"
158633,AAA Batteries (4-pack),5,2.99,02/04/19 18:45,"16 Washington St, Atlanta, GA 30301"
158634,AA Batteries (4-pack),1,3.84,02/17/19 23:22,"623 7th St, Seattle, WA 98101"
158635,Lightning Charging Cable,1,14.95,02/22/19 18:48,"157 11th St, San Francisco, CA 94016"
158636,27in FHD Monitor,1,149.99,02/20/19 19:38,"490 South St, Boston, MA 02215"
158637,Lightning Charging Cable,1,14.95,02/27/19 12:41,"619 9th St, Atlanta, GA 30301"
158638,27in 4K Gaming Monitor,1,389.99,02/26/19 16:02,"417 1st St, Boston, MA 02215"
158639,27in 4K Gaming Monitor,1,389.99,02/12/19 18:38,"41 7th St, Seattle, WA 98101"
158640,Macbook Pro Laptop,1,1700,02/18/19 13:30,"519 River St, San Francisco, CA 94016"
158641,Flatscreen TV,1,300,02/21/19 17:01,"9 Lakeview St, Seattle, WA 98101"
158642,Vareebadd Phone,1,400,02/08/19 00:00,"356 Ridge St, Dallas, TX 75001"
158642,USB-C Charging Cable,1,11.95,02/08/19 00:00,"356 Ridge St, Dallas, TX 75001"
158643,AA Batteries (4-pack),1,3.84,02/23/19 16:34,"64 8th St, San Francisco, CA 94016"
158644,Lightning Charging Cable,1,14.95,02/18/19 14:53,"768 Wilson St, Atlanta, GA 30301"
158645,AA Batteries (4-pack),2,3.84,02/22/19 17:42,"63 9th St, Seattle, WA 98101"
158646,Lightning Charging Cable,1,14.95,02/23/19 03:12,"206 Elm St, Portland, OR 97035"
158647,AA Batteries (4-pack),2,3.84,02/12/19 19:52,"317 12th St, Atlanta, GA 30301"
158648,27in FHD Monitor,1,149.99,02/05/19 12:12,"822 1st St, New York City, NY 10001"
158649,USB-C Charging Cable,1,11.95,02/02/19 20:26,"307 7th St, San Francisco, CA 94016"
158650,AA Batteries (4-pack),2,3.84,02/15/19 17:42,"752 Willow St, San Francisco, CA 94016"
158651,Apple Airpods Headphones,1,150,02/27/19 22:59,"406 Maple St, New York City, NY 10001"
158652,Flatscreen TV,1,300,02/15/19 14:56,"54 Spruce St, Los Angeles, CA 90001"
158653,34in Ultrawide Monitor,1,379.99,02/07/19 21:50,"516 1st St, Atlanta, GA 30301"
158654,USB-C Charging Cable,1,11.95,02/27/19 12:07,"235 Madison St, San Francisco, CA 94016"
158655,27in 4K Gaming Monitor,1,389.99,02/09/19 20:56,"20 14th St, Boston, MA 02215"
158656,27in 4K Gaming Monitor,1,389.99,02/21/19 13:24,"475 Jackson St, Boston, MA 02215"
158657,Apple Airpods Headphones,1,150,02/07/19 12:11,"223 Church St, San Francisco, CA 94016"
158658,Bose SoundSport Headphones,1,99.99,02/06/19 13:12,"984 Sunset St, Los Angeles, CA 90001"
158659,AAA Batteries (4-pack),1,2.99,02/20/19 11:27,"476 Highland St, Boston, MA 02215"
158660,27in FHD Monitor,1,149.99,02/21/19 09:48,"411 2nd St, Seattle, WA 98101"
158661,AAA Batteries (4-pack),2,2.99,02/13/19 17:29,"896 14th St, New York City, NY 10001"
158662,AA Batteries (4-pack),1,3.84,02/10/19 12:30,"443 Park St, Boston, MA 02215"
158663,AA Batteries (4-pack),1,3.84,02/05/19 18:02,"757 Main St, New York City, NY 10001"
158664,AAA Batteries (4-pack),2,2.99,02/20/19 10:15,"421 Lake St, Portland, OR 97035"
158665,Apple Airpods Headphones,1,150,02/19/19 13:56,"598 Ridge St, New York City, NY 10001"
158666,AAA Batteries (4-pack),1,2.99,02/13/19 19:06,"223 North St, Portland, OR 97035"
158667,USB-C Charging Cable,1,11.95,02/13/19 15:48,"265 Jefferson St, Los Angeles, CA 90001"
158668,Bose SoundSport Headphones,1,99.99,02/14/19 06:56,"26 7th St, Portland, OR 97035"
158669,USB-C Charging Cable,1,11.95,02/04/19 10:36,"549 Park St, New York City, NY 10001"
158670,AA Batteries (4-pack),1,3.84,02/05/19 20:40,"376 Chestnut St, Atlanta, GA 30301"
158671,Flatscreen TV,1,300,02/17/19 17:19,"221 Walnut St, Atlanta, GA 30301"
158672,LG Washing Machine,1,600.0,02/18/19 18:03,"362 Washington St, Los Angeles, CA 90001"
158673,Flatscreen TV,1,300,02/01/19 13:06,"391 Lake St, San Francisco, CA 94016"
158674,AAA Batteries (4-pack),2,2.99,02/16/19 14:22,"208 Johnson St, Los Angeles, CA 90001"
158675,AAA Batteries (4-pack),1,2.99,02/21/19 14:11,"954 Main St, Los Angeles, CA 90001"
158676,34in Ultrawide Monitor,1,379.99,02/02/19 21:23,"150 5th St, Seattle, WA 98101"
158677,AAA Batteries (4-pack),2,2.99,02/24/19 12:42,"77 1st St, San Francisco, CA 94016"
158678,AAA Batteries (4-pack),1,2.99,02/01/19 12:28,"128 Spruce St, Atlanta, GA 30301"
158679,USB-C Charging Cable,1,11.95,02/07/19 20:49,"106 13th St, San Francisco, CA 94016"
158680,27in FHD Monitor,1,149.99,02/24/19 22:07,"889 Chestnut St, Seattle, WA 98101"
158681,AAA Batteries (4-pack),2,2.99,02/11/19 18:54,"252 Chestnut St, Los Angeles, CA 90001"
158682,ThinkPad Laptop,1,999.99,02/16/19 11:26,"430 11th St, Seattle, WA 98101"
158683,Wired Headphones,2,11.99,02/27/19 16:43,"749 Main St, New York City, NY 10001"
158684,Bose SoundSport Headphones,1,99.99,02/07/19 18:20,"451 Cedar St, Atlanta, GA 30301"
158685,AA Batteries (4-pack),1,3.84,02/05/19 12:53,"959 Forest St, Boston, MA 02215"
158686,20in Monitor,1,109.99,02/25/19 14:11,"533 4th St, Los Angeles, CA 90001"
158687,Macbook Pro Laptop,1,1700,02/10/19 13:46,"298 South St, Atlanta, GA 30301"
158688,AA Batteries (4-pack),1,3.84,02/13/19 11:53,"353 River St, Boston, MA 02215"
158689,AA Batteries (4-pack),1,3.84,02/21/19 22:18,"560 Sunset St, Boston, MA 02215"
158690,27in 4K Gaming Monitor,1,389.99,02/17/19 09:03,"572 Chestnut St, San Francisco, CA 94016"
158691,Wired Headphones,2,11.99,02/17/19 16:38,"231 14th St, Atlanta, GA 30301"
158692,27in FHD Monitor,1,149.99,02/14/19 06:33,"211 5th St, New York City, NY 10001"
158693,USB-C Charging Cable,1,11.95,02/09/19 09:48,"810 North St, Dallas, TX 75001"
158694,AAA Batteries (4-pack),3,2.99,02/23/19 20:35,"70 10th St, Boston, MA 02215"
158695,Apple Airpods Headphones,1,150,02/18/19 17:05,"535 Hickory St, Dallas, TX 75001"
158695,Lightning Charging Cable,1,14.95,02/18/19 17:05,"535 Hickory St, Dallas, TX 75001"
158696,Google Phone,1,600,02/23/19 08:29,"276 Sunset St, San Francisco, CA 94016"
158697,AA Batteries (4-pack),3,3.84,02/26/19 09:30,"436 Sunset St, Boston, MA 02215"
158698,27in 4K Gaming Monitor,1,389.99,02/04/19 19:33,"791 Dogwood St, San Francisco, CA 94016"
158699,USB-C Charging Cable,1,11.95,02/11/19 12:11,"765 12th St, Austin, TX 73301"
158700,Lightning Charging Cable,2,14.95,02/27/19 09:41,"768 Church St, Atlanta, GA 30301"
158701,AA Batteries (4-pack),1,3.84,02/07/19 10:42,"798 Pine St, Los Angeles, CA 90001"
158702,27in 4K Gaming Monitor,1,389.99,02/11/19 12:23,"699 2nd St, San Francisco, CA 94016"
158703,LG Washing Machine,1,600.0,02/01/19 06:50,"937 Adams St, Boston, MA 02215"
158704,Flatscreen TV,1,300,02/07/19 14:57,"81 2nd St, New York City, NY 10001"
158705,AAA Batteries (4-pack),1,2.99,02/14/19 19:50,"839 Elm St, Seattle, WA 98101"
158706,USB-C Charging Cable,1,11.95,02/07/19 09:09,"712 Willow St, Los Angeles, CA 90001"
158707,Bose SoundSport Headphones,1,99.99,02/19/19 13:35,"948 Pine St, San Francisco, CA 94016"
158708,Lightning Charging Cable,1,14.95,02/27/19 16:03,"766 7th St, New York City, NY 10001"
158709,Wired Headphones,3,11.99,02/05/19 11:49,"651 13th St, Austin, TX 73301"
158710,Lightning Charging Cable,1,14.95,02/16/19 21:59,"708 Meadow St, Atlanta, GA 30301"
158711,Wired Headphones,1,11.99,02/06/19 01:13,"969 Adams St, Austin, TX 73301"
158712,AAA Batteries (4-pack),1,2.99,02/15/19 12:01,"205 Hill St, Boston, MA 02215"
158713,Lightning Charging Cable,1,14.95,02/14/19 10:34,"899 6th St, Seattle, WA 98101"
158714,Lightning Charging Cable,1,14.95,02/22/19 10:49,"201 Lincoln St, Portland, ME 04101"
158715,USB-C Charging Cable,1,11.95,02/22/19 15:38,"226 Ridge St, Los Angeles, CA 90001"
158716,USB-C Charging Cable,1,11.95,02/06/19 13:22,"315 North St, Seattle, WA 98101"
158717,Flatscreen TV,1,300,02/01/19 17:18,"403 Willow St, Los Angeles, CA 90001"
158718,Bose SoundSport Headphones,1,99.99,02/06/19 21:36,"57 Cherry St, Los Angeles, CA 90001"
158719,Bose SoundSport Headphones,1,99.99,02/09/19 12:31,"63 Cedar St, Los Angeles, CA 90001"
158720,Lightning Charging Cable,1,14.95,02/12/19 21:54,"802 Walnut St, Seattle, WA 98101"
158721,Wired Headphones,1,11.99,02/27/19 11:32,"579 9th St, Seattle, WA 98101"
158722,USB-C Charging Cable,1,11.95,02/23/19 10:03,"970 Church St, Dallas, TX 75001"
158723,Lightning Charging Cable,1,14.95,02/14/19 08:10,"932 Madison St, Atlanta, GA 30301"
158724,Wired Headphones,1,11.99,02/26/19 22:22,"527 Church St, Seattle, WA 98101"
158725,Bose SoundSport Headphones,1,99.99,02/28/19 20:00,"431 8th St, Portland, ME 04101"
158726,Vareebadd Phone,1,400,02/06/19 10:53,"873 4th St, Boston, MA 02215"
158727,Lightning Charging Cable,1,14.95,02/04/19 19:17,"891 Chestnut St, New York City, NY 10001"
158728,USB-C Charging Cable,1,11.95,02/15/19 10:58,"568 2nd St, New York City, NY 10001"
158729,USB-C Charging Cable,1,11.95,02/27/19 22:27,"87 Madison St, San Francisco, CA 94016"
158730,Wired Headphones,1,11.99,02/02/19 09:48,"489 Spruce St, Los Angeles, CA 90001"
158731,Lightning Charging Cable,1,14.95,02/18/19 09:10,"610 9th St, Dallas, TX 75001"
158732,AAA Batteries (4-pack),1,2.99,02/17/19 17:02,"502 Forest St, San Francisco, CA 94016"
158733,27in 4K Gaming Monitor,1,389.99,02/27/19 20:25,"458 Lakeview St, Austin, TX 73301"
158734,Macbook Pro Laptop,1,1700,02/27/19 21:36,"314 2nd St, New York City, NY 10001"
158735,Wired Headphones,1,11.99,02/23/19 17:34,"68 Park St, New York City, NY 10001"
158736,Lightning Charging Cable,1,14.95,02/16/19 21:40,"488 Adams St, Los Angeles, CA 90001"
158737,USB-C Charging Cable,1,11.95,02/13/19 21:32,"196 Adams St, Atlanta, GA 30301"
158738,USB-C Charging Cable,1,11.95,02/23/19 13:10,"792 Meadow St, San Francisco, CA 94016"
158739,AAA Batteries (4-pack),1,2.99,02/05/19 20:34,"418 Main St, Dallas, TX 75001"
158740,AAA Batteries (4-pack),1,2.99,02/04/19 17:30,"110 13th St, Seattle, WA 98101"
158741,USB-C Charging Cable,1,11.95,02/24/19 14:23,"93 1st St, Boston, MA 02215"
158742,ThinkPad Laptop,1,999.99,02/28/19 23:04,"529 Jefferson St, San Francisco, CA 94016"
158743,Apple Airpods Headphones,1,150,02/03/19 11:34,"204 Center St, San Francisco, CA 94016"
158744,27in 4K Gaming Monitor,1,389.99,02/27/19 15:19,"769 Church St, Boston, MA 02215"
158745,Apple Airpods Headphones,1,150,02/03/19 19:26,"492 Church St, New York City, NY 10001"
158746,USB-C Charging Cable,1,11.95,02/28/19 00:32,"788 Lake St, Los Angeles, CA 90001"
158747,USB-C Charging Cable,1,11.95,02/07/19 19:45,"241 Cherry St, San Francisco, CA 94016"
158748,Vareebadd Phone,1,400,02/02/19 17:11,"610 Jackson St, Boston, MA 02215"
158749,Macbook Pro Laptop,1,1700,02/14/19 21:54,"150 Wilson St, Los Angeles, CA 90001"
158750,27in FHD Monitor,1,149.99,02/09/19 10:35,"194 Meadow St, Los Angeles, CA 90001"
158751,Flatscreen TV,1,300,02/21/19 23:22,"374 Lincoln St, New York City, NY 10001"
158752,Google Phone,1,600,02/17/19 16:11,"538 Pine St, Los Angeles, CA 90001"
158753,Lightning Charging Cable,1,14.95,02/11/19 10:58,"998 Lake St, New York City, NY 10001"
158754,20in Monitor,1,109.99,02/18/19 08:25,"662 Willow St, San Francisco, CA 94016"
158755,Apple Airpods Headphones,1,150,02/10/19 14:18,"686 Chestnut St, New York City, NY 10001"
158756,Flatscreen TV,1,300,02/01/19 23:27,"234 4th St, Los Angeles, CA 90001"
158757,Lightning Charging Cable,1,14.95,02/25/19 22:41,"307 Center St, Atlanta, GA 30301"
158758,Wired Headphones,1,11.99,02/26/19 22:01,"58 Madison St, New York City, NY 10001"
158759,AAA Batteries (4-pack),2,2.99,02/10/19 09:39,"915 Ridge St, Portland, OR 97035"
158760,Apple Airpods Headphones,1,150,02/07/19 19:39,"508 Jackson St, San Francisco, CA 94016"
158761,Bose SoundSport Headphones,1,99.99,02/26/19 09:12,"709 Cherry St, Dallas, TX 75001"
158762,ThinkPad Laptop,1,999.99,02/20/19 00:27,"711 5th St, Atlanta, GA 30301"
158763,AAA Batteries (4-pack),2,2.99,02/21/19 19:47,"578 8th St, San Francisco, CA 94016"
158764,Wired Headphones,1,11.99,02/15/19 18:38,"251 6th St, San Francisco, CA 94016"
158765,AAA Batteries (4-pack),1,2.99,02/02/19 17:55,"873 South St, New York City, NY 10001"
158766,AA Batteries (4-pack),1,3.84,02/05/19 21:52,"855 9th St, New York City, NY 10001"
158767,Lightning Charging Cable,1,14.95,02/07/19 18:20,"653 Hickory St, Los Angeles, CA 90001"
158768,USB-C Charging Cable,1,11.95,02/03/19 08:15,"592 14th St, New York City, NY 10001"
158769,USB-C Charging Cable,1,11.95,02/07/19 14:19,"651 13th St, Los Angeles, CA 90001"
158770,Lightning Charging Cable,1,14.95,02/15/19 14:30,"857 Park St, Portland, ME 04101"
158771,Lightning Charging Cable,1,14.95,02/20/19 17:46,"279 Lincoln St, San Francisco, CA 94016"
158772,iPhone,1,700,02/17/19 22:42,"973 Madison St, San Francisco, CA 94016"
158773,20in Monitor,1,109.99,02/11/19 19:05,"578 Forest St, New York City, NY 10001"
158774,Wired Headphones,1,11.99,02/25/19 11:13,"739 Lincoln St, Portland, OR 97035"
158775,27in FHD Monitor,1,149.99,02/22/19 09:09,"169 Meadow St, Los Angeles, CA 90001"
158776,Google Phone,1,600,02/22/19 20:10,"521 10th St, San Francisco, CA 94016"
158777,USB-C Charging Cable,1,11.95,02/17/19 23:19,"827 Willow St, Seattle, WA 98101"
158778,AAA Batteries (4-pack),1,2.99,02/13/19 15:57,"24 Walnut St, Los Angeles, CA 90001"
158779,Apple Airpods Headphones,1,150,02/15/19 11:35,"601 8th St, New York City, NY 10001"
158780,Wired Headphones,1,11.99,02/11/19 21:45,"977 6th St, New York City, NY 10001"
158781,Lightning Charging Cable,1,14.95,02/28/19 07:30,"241 14th St, Seattle, WA 98101"
158782,Google Phone,1,600,02/16/19 12:27,"37 6th St, Boston, MA 02215"
